date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h,d_pressure_intraday,pressure_drop_today,cloud_evening,cloud_trend,dewpoint_depression_pm,wind_veer,precip_hours_today,rh_evening_excess
2018-08-02,0.5,22.9,31.1,71.0,1015.7,5.3,14.0,54.0,1.0,0.5,1.1375000000001592,75.42857142857143,28.85714285714286,8.985714285714284,-55.92876026882675,1.0,3.5
2018-08-03,0.0,21.7,31.6,71.0,1016.4,4.2,8.0,53.0,4.0,-1.599999999999909,1.1791666666664469,63.142857142857146,19.42857142857143,10.5,140.10971592264792,0.0,-4.625
2018-08-04,0.1,22.0,31.7,68.0,1015.1,5.4,2.0,41.0,0.0,-0.7999999999999545,0.8458333333334167,89.0,80.14285714285714,10.042857142857144,17.16986711076936,0.0,1.0416666666666572
2018-08-05,0.0,21.7,32.3,68.0,1014.7,4.7,304.0,48.0,0.0,-1.5,1.2166666666665833,79.0,70.0,11.27142857142857,-64.17319724362352,0.0,-0.125
2018-08-06,0.0,22.1,32.3,72.0,1015.2,5.0,339.0,55.0,3.0,-1.6999999999999318,1.3166666666667197,91.57142857142857,77.57142857142857,9.028571428571427,-28.619750795608923,0.0,-1.25
2018-08-07,0.2,21.5,31.5,69.0,1014.0,5.6,265.0,71.0,0.0,-1.1000000000000227,1.1666666666667425,77.14285714285714,12.285714285714278,9.799999999999999,-111.4435797244164,0.0,-5.916666666666664
2018-08-08,0.2,21.3,30.3,77.0,1014.2,4.0,326.0,57.0,2.0,0.40000000000009095,0.8708333333332803,80.42857142857143,24.142857142857146,7.0,-65.78508851215844,0.0,0.4583333333333428
2018-08-09,0.4,21.0,31.1,77.0,1015.4,4.4,280.0,21.0,3.0,-0.10000000000002274,0.6874999999998863,32.285714285714285,14.857142857142858,7.485714285714285,-166.16185359744802,1.0,5.333333333333329
2018-08-10,0.1,20.0,29.9,74.0,1017.6,4.7,247.0,22.0,7.0,0.39999999999997726,1.6666666666667425,29.142857142857142,11.0,10.442857142857141,-87.40631861643743,0.0,-6.166666666666657
2018-08-11,0.3,20.9,29.2,71.0,1017.6,5.6,7.0,45.0,1.0,-1.3999999999999773,1.3875000000000455,62.142857142857146,17.714285714285715,9.585714285714287,-42.511034656334516,1.0,-6.666666666666671
2018-08-12,0.5,21.5,29.3,62.0,1016.8,7.7,61.0,18.0,0.0,-2.7000000000000455,2.6499999999999773,26.428571428571427,20.428571428571427,11.299999999999999,141.80511540061474,1.0,3.6666666666666643
2018-08-13,1.9,18.7,29.9,72.0,1012.1,5.3,235.0,48.0,5.0,-2.7000000000000455,2.362499999999841,90.14285714285714,63.57142857142857,8.714285714285712,-176.5369598776228,4.0,-0.4583333333333286
2018-08-14,1.7,19.1,25.8,83.0,1011.5,4.5,31.0,93.0,10.0,1.2000000000000455,1.449999999999818,94.14285714285714,-1.4285714285714306,6.07142857142857,62.4366448276956,3.0,-5.375
2018-08-15,0.0,18.9,28.5,66.0,1015.3,6.2,351.0,52.0,5.0,0.0,1.275000000000091,17.285714285714285,-45.85714285714286,13.971428571428573,9.430000863828809,0.0,-9.249999999999993
2018-08-16,0.0,18.7,28.8,60.0,1016.0,6.8,8.0,18.0,0.0,-2.699999999999932,2.0583333333335077,21.285714285714285,4.285714285714285,14.557142857142855,50.2093859555124,0.0,-2.0833333333333357
2018-08-17,0.0,17.4,30.0,61.0,1014.1,5.2,243.0,10.0,0.0,-2.0,1.5125000000000455,20.714285714285715,18.714285714285715,13.957142857142856,-146.27487479967434,0.0,0.2083333333333357
2018-08-18,0.0,18.3,31.2,64.0,1016.0,5.9,10.0,17.0,0.0,-0.20000000000004547,0.9333333333332803,20.857142857142858,4.571428571428573,13.899999999999997,82.70806124018713,0.0,-0.5416666666666714
2018-08-19,0.0,20.9,31.5,57.0,1017.1,8.2,27.0,24.0,0.0,-1.7000000000000455,1.5625000000001137,24.285714285714285,-14.714285714285715,15.342857142857143,46.13274355986053,0.0,-3.5
2018-08-20,0.0,20.9,32.5,55.0,1015.3,7.0,4.0,11.0,0.0,-1.6000000000000227,1.4666666666668107,20.714285714285715,18.0,16.04285714285714,95.49161081546356,0.0,-0.5
2018-08-21,0.0,20.9,32.1,56.0,1015.4,5.9,17.0,10.0,0.0,-1.0,1.1458333333332575,12.857142857142858,5.714285714285714,14.842857142857143,37.812024790168834,0.0,-1.25
2018-08-22,0.0,20.3,31.9,58.0,1015.6,6.1,48.0,15.0,0.0,-1.3999999999999773,1.4083333333335304,29.142857142857142,26.714285714285715,14.828571428571431,92.65384539707156,0.0,-4.291666666666664
2018-08-23,0.0,20.5,31.6,62.0,1013.1,4.8,309.0,59.0,0.0,-2.7000000000000455,2.0374999999997954,68.14285714285714,16.857142857142854,12.542857142857143,-149.408042832434,0.0,1.9583333333333286
2018-08-24,7.2,19.5,30.0,72.0,1009.7,4.5,356.0,50.0,3.0,-1.5,1.7791666666668107,75.28571428571429,49.28571428571429,8.528571428571428,97.9265843990737,4.0,10.875
2018-08-25,26.6,18.3,24.9,82.0,1007.8,6.9,33.0,92.0,9.0,-2.5,3.2708333333335986,90.42857142857143,-4.0,5.342857142857143,-5.3566418951463675,11.0,10.875
2018-08-26,29.0,14.6,21.8,69.0,1010.3,8.4,39.0,58.0,5.0,5.300000000000068,4.845833333333417,28.0,-47.28571428571429,10.0,93.88597836167258,5.0,0.9166666666666714
2018-08-27,0.0,12.1,24.4,67.0,1015.8,4.3,248.0,7.0,1.0,-0.39999999999997726,0.7708333333334849,0.0,-7.142857142857143,12.414285714285715,-141.2310337503334,0.0,-2.5
2018-08-28,0.0,13.9,27.8,65.0,1017.5,3.3,293.0,8.0,2.0,-0.7999999999999545,1.2583333333330984,0.0,-19.142857142857142,14.7,-151.67110629813746,0.0,-3.4583333333333286
2018-08-29,0.0,14.7,28.3,64.0,1015.7,5.4,243.0,38.0,0.0,-2.900000000000091,2.179166666666447,51.42857142857143,15.42857142857143,12.571428571428573,-177.92276783581696,0.0,2.041666666666657
2018-08-30,0.9,17.7,27.4,72.0,1014.7,5.3,359.0,35.0,2.0,0.5,0.9583333333331439,34.714285714285715,-22.0,9.799999999999999,35.62148724549792,3.0,0.3333333333333286
2018-08-31,5.1,18.0,21.9,82.0,1015.2,9.8,53.0,90.0,11.0,-0.7000000000000455,1.0333333333334167,95.57142857142857,-2.857142857142861,3.5571428571428574,-29.33838836999422,11.0,9.458333333333343
2018-09-01,11.2,16.9,21.3,88.0,1014.4,9.0,46.0,90.0,17.0,1.8999999999999773,1.520833333333485,95.42857142857143,8.142857142857139,3.657142857142857,43.55616352336426,17.0,0.6666666666666572
2018-09-02,51.3,16.2,22.9,84.0,1015.9,7.7,30.0,95.0,11.0,-0.1999999999999318,1.1624999999997954,85.42857142857143,-14.42857142857143,5.657142857142857,-21.994294158509433,11.0,-10.583333333333329
2018-09-03,5.1,15.4,23.4,80.0,1013.5,4.8,244.0,64.0,8.0,-1.1999999999999318,1.2000000000000455,56.57142857142857,-35.42857142857143,6.842857142857142,-15.706460275002769,6.0,3.875
2018-09-04,0.0,14.2,25.6,81.0,1012.8,4.2,322.0,65.0,10.0,-0.7999999999999545,0.8916666666666515,63.42857142857143,-17.714285714285708,8.285714285714286,-41.98733568407653,0.0,-4.0
2018-09-05,0.1,15.5,26.4,78.0,1014.6,3.8,283.0,20.0,8.0,-1.3999999999999773,1.0708333333333258,41.285714285714285,37.14285714285714,8.114285714285714,-3.5745494890664986,0.0,-1.7083333333333286
2018-09-06,4.1,16.2,26.7,83.0,1012.3,4.5,330.0,43.0,15.0,-2.7999999999999545,2.175000000000068,83.28571428571429,69.85714285714286,6.828571428571428,17.772496919265933,4.0,5.833333333333329
2018-09-07,10.8,17.9,23.0,91.0,1012.2,3.8,335.0,91.0,16.0,2.5,1.6666666666666288,95.28571428571429,-3.5714285714285694,2.942857142857143,172.67271394227566,12.0,0.75
2018-09-08,0.0,15.8,26.5,76.0,1017.6,4.8,341.0,16.0,6.0,2.0,2.3333333333333712,36.857142857142854,32.14285714285714,9.3,72.64250510176493,0.0,-2.2916666666666714
2018-09-09,0.0,15.5,27.3,74.0,1020.1,4.7,263.0,12.0,3.0,-1.1999999999999318,1.0208333333333712,23.0,22.285714285714285,9.185714285714287,-112.7038667223274,0.0,1.7083333333333286
2018-09-10,0.0,17.2,28.0,79.0,1020.9,4.7,321.0,54.0,7.0,-0.20000000000004547,0.6916666666667197,35.0,-31.285714285714292,8.342857142857142,-46.97410949063226,0.0,1.4166666666666572
2018-09-11,0.0,17.6,28.3,79.0,1023.3,4.3,297.0,56.0,8.0,-0.6000000000000227,0.9541666666666515,49.142857142857146,-12.857142857142854,7.957142857142856,-119.52288981991285,0.0,-0.5833333333333286
2018-09-12,0.0,17.9,28.7,79.0,1021.7,5.4,273.0,29.0,10.0,-4.800000000000068,3.5125000000000455,58.0,53.0,8.528571428571428,-153.59984814499745,0.0,0.4166666666666572
2018-09-13,0.0,18.3,27.7,82.0,1015.2,4.2,257.0,93.0,10.0,-2.2999999999999545,1.8041666666669016,92.42857142857143,-6.142857142857139,7.5857142857142845,-92.54066064223434,0.0,2.3333333333333286
2018-09-14,0.7,17.5,27.0,80.0,1014.8,3.6,320.0,36.0,8.0,0.7000000000000455,0.7708333333335986,35.285714285714285,10.714285714285712,7.628571428571429,-4.335417770435527,3.0,-4.25
2018-09-15,1.2,17.2,25.7,81.0,1019.1,6.5,50.0,30.0,6.0,2.0,2.595833333333303,26.285714285714285,-11.42857142857143,7.028571428571429,29.317696825575666,2.0,2.125
2018-09-16,0.0,16.8,27.1,76.0,1021.8,6.3,50.0,32.0,7.0,-1.3999999999999773,1.4625000000002046,82.14285714285714,79.71428571428571,9.428571428571429,71.89392590058281,0.0,-0.2916666666666714
2018-09-17,0.1,17.3,27.1,77.0,1020.5,3.8,293.0,61.0,6.0,-1.8999999999999773,1.6166666666665606,83.71428571428571,45.857142857142854,8.785714285714286,161.80029768132113,0.0,-0.5833333333333286
2018-09-18,0.4,18.2,26.2,79.0,1019.2,3.6,328.0,48.0,4.0,-1.2999999999999545,1.270833333333485,53.142857142857146,3.4285714285714306,7.228571428571428,-44.94604613723749,1.0,1.875
2018-09-19,0.0,17.3,27.0,82.0,1019.3,4.5,325.0,31.0,8.0,-0.5,0.9875000000000682,20.142857142857142,-19.28571428571429,7.3428571428571425,137.71254302117103,0.0,3.5833333333333286
2018-09-20,0.0,17.8,28.2,71.0,1018.7,5.4,346.0,6.0,2.0,-2.0,1.7041666666667652,15.0,15.0,11.071428571428573,120.79366656449781,0.0,-1.375
2018-09-21,0.0,17.0,27.9,70.0,1015.2,5.3,253.0,7.0,0.0,-3.0,2.4791666666667425,0.7142857142857143,0.7142857142857143,10.457142857142856,-14.287247307898497,0.0,0.4583333333333428
2018-09-22,2.4,16.3,26.4,82.0,1016.1,9.8,46.0,96.0,7.0,4.2000000000000455,2.7208333333334167,98.42857142857143,3.0,4.514285714285714,7.0499329739939185,7.0,0.041666666666671404
2018-09-23,0.5,15.7,24.8,78.0,1017.1,5.7,46.0,47.0,3.0,-4.2999999999999545,4.908333333333417,25.571428571428573,-23.857142857142858,6.114285714285714,122.71781873850875,2.0,5.416666666666657
2018-09-24,0.2,15.2,23.3,68.0,1017.5,12.8,93.0,45.0,8.0,12.899999999999977,8.574999999999932,41.42857142857143,-30.0,12.285714285714288,81.21810833833342,0.0,-17.04166666666667
2018-09-25,0.0,9.6,19.3,46.0,1032.0,9.0,60.0,6.0,0.0,1.2000000000000455,2.4583333333337123,1.5714285714285714,1.4285714285714286,15.757142857142858,57.177518545783755,0.0,1.7916666666666714
2018-09-26,0.0,9.3,17.0,53.0,1037.0,9.4,49.0,25.0,0.0,-2.900000000000091,2.512499999999818,29.428571428571427,15.999999999999998,12.828571428571431,138.407986119722,0.0,13.958333333333336
2018-09-27,0.0,7.8,22.8,64.0,1029.6,4.5,251.0,21.0,0.0,-5.2999999999999545,5.120833333333394,0.0,-0.8571428571428571,12.428571428571427,-156.8756212944949,0.0,-4.624999999999993
2018-09-28,0.0,8.5,25.3,56.0,1017.9,6.2,262.0,0.0,0.0,-7.300000000000068,4.7291666666667425,0.0,0.0,16.34285714285714,-44.357047735612156,0.0,8.208333333333329
2018-09-29,0.0,13.0,23.9,55.0,1018.9,10.9,62.0,19.0,0.0,1.8999999999999773,3.3208333333329847,21.285714285714285,2.8571428571428577,11.828571428571426,36.981538677171216,0.0,-0.0833333333333286
2018-09-30,0.0,12.1,19.8,53.0,1019.5,6.8,61.0,14.0,0.0,-5.900000000000091,4.045833333333121,0.42857142857142855,-18.714285714285715,13.214285714285714,77.35938654537586,0.0,13.583333333333336
2018-10-01,6.6,10.2,17.8,77.0,1010.4,9.4,50.0,64.0,12.0,-2.3999999999999773,2.6041666666666288,94.0,36.142857142857146,5.585714285714287,20.91775994538736,11.0,13.583333333333329
2018-10-02,0.1,10.5,19.1,68.0,1016.9,7.6,72.0,52.0,2.0,3.3999999999999773,5.7333333333333485,39.142857142857146,-10.0,11.942857142857145,108.08435326275242,0.0,-0.8333333333333286
2018-10-03,0.0,7.1,20.6,71.0,1020.9,4.8,357.0,27.0,1.0,-0.39999999999997726,1.3583333333334622,59.142857142857146,42.85714285714286,10.157142857142857,94.66651295798732,0.0,3.1666666666666714
2018-10-04,0.0,9.3,21.9,64.0,1024.9,8.0,51.0,26.0,0.0,0.40000000000009095,1.7333333333335759,28.714285714285715,-5.571428571428569,11.785714285714286,65.54873902262284,0.0,2.0833333333333286
2018-10-05,0.7,9.2,22.2,64.0,1023.5,8.2,46.0,32.0,1.0,-3.2000000000000455,2.1666666666666288,82.85714285714286,82.85714285714286,13.714285714285712,67.77643203345247,1.0,-0.5833333333333357
2018-10-06,11.4,13.7,18.0,86.0,1018.2,8.1,35.0,96.0,16.0,-4.7000000000000455,3.6583333333334167,99.42857142857143,9.0,2.842857142857144,9.225763330376253,16.0,10.0
2018-10-07,2.7,14.2,21.2,86.0,1013.8,4.3,9.0,58.0,14.0,1.0,1.3416666666665833,46.714285714285715,-10.285714285714285,5.957142857142857,108.35348214757812,6.0,4.583333333333343
2018-10-08,0.5,12.7,22.3,85.0,1018.9,3.9,6.0,25.0,13.0,1.3999999999999773,1.7958333333331211,37.57142857142857,18.142857142857142,5.785714285714285,86.21294081305018,1.0,5.125
2018-10-09,0.0,13.1,23.0,79.0,1021.3,6.8,38.0,9.0,9.0,0.20000000000004547,0.6374999999999318,8.428571428571429,3.1428571428571432,8.17142857142857,55.88336629206833,0.0,1.9583333333333286
2018-10-10,0.0,13.2,23.4,73.0,1021.9,8.6,61.0,4.0,3.0,-1.5,1.3083333333332803,1.1428571428571428,-0.14285714285714302,9.942857142857145,42.388437964247515,0.0,4.416666666666657
2018-10-11,0.0,12.3,22.3,70.0,1021.2,7.3,66.0,52.0,0.0,-0.39999999999997726,1.1416666666664241,92.42857142857143,56.85714285714286,9.72857142857143,80.9565505482675,0.0,4.083333333333343
2018-10-12,0.0,13.4,23.7,72.0,1024.3,4.0,256.0,19.0,1.0,0.599999999999909,1.8416666666664696,0.0,-16.571428571428573,9.557142857142855,-86.46226321181575,0.0,6.416666666666671
2018-10-13,0.0,11.8,22.7,76.0,1024.2,8.1,43.0,0.0,9.0,-2.699999999999932,1.9666666666669244,0.0,-0.42857142857142855,10.128571428571428,97.3235010085499,0.0,0.3333333333333286
2018-10-14,0.5,11.7,22.2,68.0,1020.6,7.5,57.0,18.0,2.0,-3.099999999999909,2.1958333333334394,45.142857142857146,45.142857142857146,10.442857142857141,16.534072187059024,1.0,10.583333333333329
2018-10-15,0.2,12.1,19.2,80.0,1019.3,8.9,48.0,46.0,2.0,1.1000000000000227,1.0333333333331893,59.714285714285715,35.57142857142857,5.799999999999999,-15.570015485914439,0.0,3.7916666666666714
2018-10-16,0.0,11.1,20.9,79.0,1020.3,5.7,33.0,83.0,4.0,0.10000000000002274,0.5083333333333258,75.71428571428571,-10.285714285714292,7.7,110.82352119190989,0.0,2.958333333333343
2018-10-17,1.1,13.7,19.2,81.0,1019.2,5.3,24.0,86.0,4.0,-1.7000000000000455,1.3958333333332575,70.14285714285714,-28.57142857142857,5.257142857142857,14.396417537873447,2.0,5.833333333333343
2018-10-18,0.0,13.5,22.8,75.0,1016.4,4.6,10.0,75.0,1.0,-1.1999999999999318,1.4625000000002046,73.14285714285714,3.857142857142847,8.342857142857143,79.87140566712236,0.0,-0.6666666666666572
2018-10-19,0.0,13.4,22.8,72.0,1018.2,4.9,31.0,45.0,2.0,1.0,1.283333333333303,38.42857142857143,5.0,9.671428571428573,80.69358526160585,0.0,-4.5
2018-10-20,0.0,12.0,21.5,75.0,1022.6,6.2,51.0,30.0,5.0,0.10000000000002274,1.6999999999999318,20.428571428571427,-16.28571428571429,8.428571428571429,100.32287862399374,0.0,0.3333333333333428
2018-10-21,9.1,9.6,17.5,87.0,1021.9,9.7,38.0,58.0,19.0,1.2999999999999545,2.9375000000001137,73.57142857142857,23.285714285714285,3.214285714285715,34.66987168489686,7.0,3.9166666666666714
2018-10-22,0.0,5.2,18.6,67.0,1022.4,6.9,15.0,2.0,1.0,-2.199999999999932,2.2291666666666288,0.8571428571428571,0.2857142857142857,13.228571428571428,111.14303935413295,0.0,-0.8333333333333286
2018-10-23,0.0,5.4,19.1,65.0,1022.0,8.9,248.0,30.0,0.0,-6.5,4.537500000000023,77.0,77.0,10.514285714285716,-26.607249503019318,0.0,-0.9166666666666714
2018-10-24,0.0,7.1,22.2,78.0,1012.1,5.6,112.0,45.0,9.0,-1.3999999999999773,3.7041666666666515,25.142857142857142,-36.14285714285714,8.9,-99.16036502764462,0.0,5.5
2018-10-25,0.0,9.6,19.4,82.0,1016.5,7.4,42.0,59.0,10.0,-1.2999999999999545,2.074999999999818,63.714285714285715,14.285714285714285,5.699999999999998,10.565761744955495,0.0,6.458333333333329
2018-10-26,2.4,12.4,16.1,89.0,1013.4,4.4,14.0,99.0,9.0,-2.7999999999999545,3.0666666666667197,97.57142857142857,-2.142857142857139,2.1,-10.8403638215419,3.0,7.583333333333343
2018-10-27,7.1,11.6,15.8,95.0,1004.8,6.4,36.0,96.0,20.0,-5.100000000000023,3.2499999999998863,99.85714285714286,7.428571428571431,1.085714285714286,-19.27092775779778,13.0,1.0
2018-10-28,30.7,13.0,17.5,95.0,1000.3,9.1,55.0,97.0,23.0,0.0,1.4333333333335077,93.57142857142857,-5.857142857142861,1.2428571428571427,144.90761421333798,19.0,0.7916666666666714
2018-10-29,51.2,11.9,18.4,92.0,998.8,16.4,83.0,84.0,22.0,-9.800000000000068,7.24583333333328,92.14285714285714,-7.428571428571431,0.9571428571428563,41.8872124479974,17.0,-10.708333333333329
2018-10-30,4.3,8.8,14.9,84.0,1006.4,5.7,115.0,60.0,15.0,10.0,10.0,38.42857142857143,-38.71428571428571,3.8999999999999995,84.50594412579608,8.0,7.5
2018-10-31,0.0,6.2,16.3,80.0,1020.8,8.0,52.0,66.0,4.0,2.2000000000000455,3.645833333333144,76.71428571428571,13.857142857142854,5.928571428571429,28.359006893224006,0.0,-0.375
2018-11-01,16.9,10.8,14.9,87.0,1018.5,12.6,46.0,87.0,13.0,-1.099999999999909,1.8166666666668334,67.0,-33.0,1.485714285714286,-22.859777849381146,7.0,5.5
2018-11-02,6.4,10.5,14.1,93.0,1019.2,6.1,18.0,100.0,24.0,-1.3000000000000682,1.1124999999997272,99.14285714285714,-0.8571428571428612,1.2857142857142858,-21.575042550365538,9.0,0.125
2018-11-03,0.2,11.7,19.7,86.0,1021.3,6.7,25.0,75.0,14.0,0.10000000000002274,1.895833333333485,74.0,14.42857142857143,4.8428571428571425,-68.79937805467705,1.0,4.041666666666671
2018-11-04,3.8,10.5,19.8,82.0,1017.3,9.5,62.0,80.0,8.0,-1.3999999999999773,1.2541666666664923,100.0,17.714285714285708,5.971428571428571,26.3703144869705,4.0,8.041666666666671
2018-11-05,27.5,13.5,14.8,93.0,1015.7,11.9,51.0,99.0,23.0,1.0,1.2625000000002728,98.28571428571429,-1.7142857142857082,1.3999999999999997,-14.410032374008665,22.0,0.4166666666666714
2018-11-06,4.1,13.3,16.3,91.0,1016.1,11.8,43.0,94.0,18.0,-1.099999999999909,1.0458333333333485,90.28571428571429,-9.714285714285708,2.1142857142857148,-12.733677792848425,7.0,1.6666666666666714
2018-11-07,2.9,11.9,16.2,95.0,1016.6,8.3,33.0,77.0,20.0,2.0,1.537499999999909,52.57142857142857,-34.14285714285714,1.7571428571428573,-17.493019206859316,7.0,2.541666666666657
2018-11-08,0.7,10.0,17.3,90.0,1020.4,3.5,251.0,39.0,15.0,0.7999999999999545,1.4583333333332575,20.142857142857142,-9.571428571428573,3.8999999999999995,-76.40631873854775,1.0,2.4583333333333286
2018-11-09,0.0,9.6,16.9,91.0,1019.1,3.5,113.0,89.0,16.0,-2.1000000000000227,1.595833333333303,81.42857142857143,-9.0,3.5714285714285716,84.87478909680101,0.0,0.875
2018-11-10,0.0,8.6,15.5,91.0,1017.0,4.0,190.0,54.0,15.0,-1.1000000000000227,1.1041666666669698,37.714285714285715,-33.99999999999999,3.742857142857143,137.36828536878824,0.0,2.375
2018-11-11,0.5,9.5,14.4,93.0,1019.8,4.4,14.0,58.0,19.0,3.7999999999999545,2.2791666666665833,42.857142857142854,-49.42857142857144,1.8428571428571432,-4.798258894817991,1.0,2.708333333333343
2018-11-12,0.0,8.6,16.4,93.0,1025.1,5.6,225.0,50.0,18.0,1.5,1.7958333333333485,59.57142857142857,15.714285714285715,2.8285714285714283,-17.50835909120451,0.0,2.5416666666666714
2018-11-13,0.0,9.9,14.8,96.0,1027.0,4.9,276.0,91.0,21.0,0.2999999999999545,0.6791666666663332,100.0,0.0,1.4714285714285718,129.9696627332503,0.0,-0.08333333333334281
2018-11-14,0.0,8.2,16.9,88.0,1028.2,4.2,335.0,45.0,15.0,-1.099999999999909,1.2791666666664696,4.857142857142857,-70.57142857142857,5.128571428571428,-37.83590067976729,0.0,-0.4166666666666572
2018-11-15,0.0,6.8,14.9,86.0,1026.3,5.7,18.0,38.0,13.0,-2.2999999999999545,1.966666666666697,51.0,25.857142857142858,5.6000000000000005,-1.0779459556434006,0.0,0.4166666666666572
2018-11-16,0.0,4.0,11.6,71.0,1027.5,11.0,41.0,29.0,2.0,-0.09999999999990905,2.224999999999909,14.714285714285714,-24.714285714285715,7.471428571428572,-3.7498366474644627,0.0,10.041666666666671
2018-11-17,0.0,2.6,12.2,66.0,1026.3,9.2,45.0,4.0,0.0,-2.6000000000001364,2.387499999999932,0.0,-5.428571428571429,9.2,11.908011981723973,0.0,-2.374999999999993
2018-11-18,0.0,-0.4,9.7,66.0,1022.0,5.8,34.0,12.0,1.0,-6.399999999999864,5.474999999999795,19.857142857142858,5.0,9.085714285714287,89.22087914644419,0.0,8.416666666666657
2018-11-19,0.3,0.1,7.8,69.0,1011.7,13.2,48.0,67.0,1.0,-2.2000000000000455,2.8250000000000455,98.14285714285714,52.14285714285714,7.585714285714286,30.66268821372148,0.0,-8.833333333333336
2018-11-20,9.5,3.7,8.1,82.0,1007.5,11.0,47.0,96.0,14.0,0.8999999999999773,1.8958333333333712,88.85714285714286,-9.857142857142847,3.928571428571428,-122.24340563388938,12.0,7.916666666666657
2018-11-21,0.0,3.1,12.0,84.0,1013.2,4.8,211.0,76.0,9.0,3.400000000000091,3.3749999999998863,80.57142857142857,30.428571428571423,5.042857142857143,-35.02037206931146,0.0,6.0
2018-11-22,1.2,7.1,11.1,90.0,1019.3,3.3,280.0,91.0,16.0,2.800000000000068,2.300000000000068,89.85714285714286,3.0,2.8714285714285714,51.877135685218406,3.0,4.333333333333329
2018-11-23,15.9,4.4,10.7,95.0,1022.3,6.1,33.0,99.0,21.0,-1.5,2.9208333333333485,100.0,0.0,1.8,68.70013365534953,9.0,-0.2083333333333286
2018-11-24,18.4,7.5,13.8,92.0,1015.0,6.2,20.0,81.0,19.0,-1.6999999999999318,1.7000000000000455,50.57142857142857,-46.42857142857143,2.4285714285714284,-139.90531927854818,14.0,5.833333333333329
2018-11-25,3.1,7.6,12.2,90.0,1008.3,4.2,293.0,99.0,14.0,-6.2999999999999545,6.729166666666401,100.0,1.1428571428571388,2.5714285714285716,-55.24901745549607,7.0,3.4583333333333286
2018-11-26,14.6,8.0,9.7,97.0,1000.5,6.1,304.0,100.0,24.0,2.5,1.8916666666667652,100.0,0.1428571428571388,0.457142857142857,153.80273983876054,15.0,0.9583333333333428
2018-11-27,2.7,7.1,13.1,83.0,1007.9,5.6,10.0,64.0,7.0,5.0,3.929166666666447,50.142857142857146,-28.285714285714285,5.514285714285713,155.16105877464645,5.0,3.458333333333343
2018-11-28,0.0,1.0,10.8,80.0,1020.4,5.4,39.0,11.0,5.0,5.2999999999999545,5.395833333333144,6.142857142857143,0.5714285714285721,5.457142857142856,147.06186325963824,0.0,5.375
2018-11-29,0.0,-0.7,7.0,74.0,1027.0,5.7,35.0,56.0,0.0,-2.199999999999818,1.095833333333303,96.14285714285714,74.14285714285714,6.185714285714285,35.566062610486114,0.0,3.833333333333343
2018-11-30,0.0,-0.3,6.3,68.0,1022.0,7.0,31.0,87.0,0.0,-4.2000000000000455,2.8208333333334394,77.85714285714286,-21.0,6.800000000000002,-10.099321256154383,0.0,13.25
2018-12-01,0.0,-0.8,8.8,77.0,1020.0,4.8,261.0,43.0,3.0,1.7000000000000455,1.058333333333394,13.142857142857142,-10.0,6.185714285714285,-33.1098746847066,0.0,12.041666666666657
2018-12-02,0.2,2.9,8.5,82.0,1018.5,7.0,224.0,95.0,6.0,-3.0,2.020833333333144,99.14285714285714,7.0,2.6,-1.993960617316759,0.0,10.291666666666671
2018-12-03,1.5,3.3,9.7,88.0,1014.8,4.3,339.0,75.0,11.0,-1.5,1.5833333333332575,87.0,27.57142857142857,3.5142857142857147,-23.449460696184417,4.0,3.583333333333343
2018-12-04,0.0,2.0,9.9,91.0,1015.4,5.2,269.0,39.0,19.0,5.5,3.0833333333333712,0.8571428571428571,-71.71428571428571,2.5857142857142854,68.08815629419527,0.0,0.9166666666666572
2018-12-05,0.0,1.8,11.3,80.0,1025.2,8.1,34.0,59.0,1.0,2.300000000000182,3.883333333333212,98.57142857142857,55.14285714285714,4.385714285714286,9.780565116213666,0.0,-1.0
2018-12-06,2.0,4.4,8.7,86.0,1023.9,6.4,47.0,74.0,8.0,-0.7999999999999545,1.0291666666668107,34.714285714285715,-65.28571428571428,2.0714285714285707,164.33495791601013,6.0,9.0
2018-12-07,0.0,1.9,8.3,97.0,1021.1,4.0,229.0,90.0,21.0,-5.0,6.666666666666629,66.42857142857143,-33.57142857142857,1.1571428571428573,-21.15972788052818,0.0,1.4166666666666714
2018-12-08,8.9,3.6,12.0,93.0,1012.3,7.1,118.0,52.0,19.0,5.7999999999999545,3.6375000000000455,6.571428571428571,-49.0,2.9,-133.71399257225008,6.0,4.708333333333343
2018-12-09,0.0,2.6,10.1,92.0,1008.8,4.3,274.0,75.0,19.0,-4.0,3.0333333333331893,34.57142857142857,-65.42857142857143,2.7714285714285714,-138.80966254825307,0.0,-0.0833333333333286
2018-12-10,0.0,1.5,14.7,49.0,1013.3,13.9,312.0,35.0,2.0,5.2999999999999545,5.483333333333462,9.0,-52.0,14.385714285714286,10.021069329867885,0.0,-17.875000000000004
2018-12-11,0.0,-1.6,10.7,48.0,1018.0,11.3,319.0,2.0,0.0,1.1000000000000227,2.0333333333331893,4.428571428571429,4.428571428571429,14.714285714285714,25.551504831508566,0.0,-4.916666666666671
2018-12-12,0.0,-3.3,8.3,58.0,1019.5,5.6,291.0,0.0,0.0,-0.1999999999999318,0.8374999999999773,0.0,0.0,10.414285714285713,-34.707539992645025,0.0,1.5416666666666643
